"Date","Offer Name","Referral Domain","Country Name","Page Visits","Get It Now","Contact Me","Test Drive","Free Trial"
"2020-05-12","enterprise_data_catalog_10_2_2","www.google.com","Germany","1","0","0","0","0"
"2020-05-12","enterprise_data_catalog_10_2_2","www.google.com","Latvia","1","0","0","0","0"
"2020-05-12","enterprise_data_catalog_10_2_2","www.google.com.tw","Taiwan","1","0","0","0","0"
"2020-05-12","enterprise_data_catalog_10_2_2","www.informatica.com","Denmark","1","1","0","0","0"
"2020-05-12","enterprise_data_catalog_10_2_2","www.informatica.com","New Zealand","1","0","0","0","0"
"2020-05-12","enterprisedatacatalog_10_2_2_hf1","yandex.ru","Russia","1","0","0","0","0"
"2020-05-12","iics-winter","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-05-12","informaica-deq-1040","azuremarketplace.microsoft.com","Colombia","1","0","0","0","0"
"2020-05-12","informaica-deq-1040","azuremarketplace.microsoft.com","Ireland","1","0","0","0","0"
"2020-05-12","informaica-des-1040","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-05-12","informaica-des-1040","www.google.com","Thailand","1","0","0","0","0"
"2020-05-12","informatica-data-quality","www.google.com","India","1","0","0","0","0"
"2020-05-12","informatica-data-quality","www.google.com","United States","1","0","0","0","0"
"2020-05-12","informatica-data-quality","www.informatica.com","India","1","0","0","0","0"
"2020-05-12","informaticaedc1040","azuremarketplace.microsoft.com","Australia","1","0","0","0","0"
"2020-05-12","informaticaedc1040","azuremarketplace.microsoft.com","India","5","1","0","0","0"
"2020-05-12","informaticaedc1040","azuremarketplace.microsoft.com","Slovakia","1","0","0","0","0"
"2020-05-12","informaticaedc1040","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-05-12","informaticaedc1040","Referral domain not present","India","2","0","0","0","0"
"2020-05-12","informaticaedc1040","www.google.com","India","1","0","0","0","0"
"2020-05-12","informaticaedp1040","Referral domain not present","United States","3","0","0","0","0"
"2020-05-12","informatica-idq-1040","azuremarketplace.microsoft.com","Canada","1","0","0","0","0"
"2020-05-12","informatica-idq-1040","azuremarketplace.microsoft.com","Netherlands","1","0","0","0","0"
"2020-05-12","informatica-idq-1040","azuremarketplace.microsoft.com","Slovakia","2","0","0","0","0"
"2020-05-12","informatica-idq-1040","www.google.com","Netherlands","1","0","0","0","0"
"2020-05-12","powercenter","azuremarketplace.microsoft.com","Australia","1","0","0","0","0"
"2020-05-12","powercenter","azuremarketplace.microsoft.com","Netherlands","1","0","0","0","0"
"2020-05-12","powercenter","azuremarketplace.microsoft.com","Slovakia","4","0","0","0","0"
"2020-05-12","powercenter","Referral domain not present","India","1","0","0","0","0"
"2020-05-12","powercenter","www.bing.com","Switzerland","1","0","0","0","0"
"2020-05-12","powercenter","www.google.com","Ireland","1","0","0","0","0"
"2020-05-12","powercenter","www.informatica.com","Netherlands","1","0","0","0","0"
"2020-05-12","powercenter-1040","azuremarketplace.microsoft.com","Slovakia","1","0","0","0","0"
"2020-05-12","powercenter-1040","Referral domain not present","Slovakia","1","0","0","0","0"
"2020-05-13","iics-winter","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-05-13","informaica-des-1040","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-05-13","informaticaedp1040","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-05-14","big-data-management-10-2-2-byol","www.informatica.com","Italy","2","0","0","0","0"
"2020-05-14","enterprise_data_catalog_10_2_2","azuremarketplace.microsoft.com","Portugal","1","0","0","0","0"
"2020-05-14","enterprise_data_catalog_10_2_2","www.informatica.com","Belgium","1","0","0","0","0"
"2020-05-14","enterprise_data_catalog_10_2_2","www.informatica.com","Finland","1","0","0","0","0"
"2020-05-14","enterprise_data_catalog_10_2_2","www.informatica.com","Sweden","1","0","0","0","0"
"2020-05-14","iics-winter","docs.microsoft.com","Canada","1","0","0","0","0"
"2020-05-14","iics-winter","docs.microsoft.com","India","1","0","0","0","0"
"2020-05-14","informaica-des-1040","www.google.com","India","2","0","0","0","0"
"2020-05-14","informatica-data-quality","www.google.com","Spain","1","0","0","0","0"
"2020-05-14","informatica-data-quality","www.informatica.com","United Arab Emirates","1","0","0","0","0"
"2020-05-14","informaticaedc1040","azuremarketplace.microsoft.com","Slovakia","2","0","0","0","0"
"2020-05-14","informaticaedc1040","azuremarketplace.microsoft.com","United Kingdom","1","0","0","0","0"
"2020-05-14","informaticaedc1040","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-05-14","informaticaedc1040","Referral domain not present","United Kingdom","1","0","0","0","0"
"2020-05-14","informaticaedc1040","Referral domain not present","United States","3","0","0","0","0"
"2020-05-14","informatica-idq-1040","azuremarketplace.microsoft.com","Netherlands","1","0","0","0","0"
"2020-05-14","informatica-idq-1040","azuremarketplace.microsoft.com","Slovakia","1","1","0","0","0"
"2020-05-14","informatica-idq-1040","azuremarketplace.microsoft.com","United States","1","1","0","0","0"
"2020-05-14","powercenter","azuremarketplace.microsoft.com","Poland","1","0","0","0","0"
"2020-05-14","powercenter","docs.microsoft.com","India","1","0","0","0","0"
"2020-05-14","powercenter","www.google.com","India","2","0","0","0","0"
"2020-05-14","powercenter","www.informatica.com","Netherlands","1","0","0","0","0"
"2020-05-14","powercenter","www.informatica.com","Vietnam","1","0","0","0","0"
"2020-05-15","big-data-management-10-2-2-byol","www.informatica.com","India","2","0","0","0","0"
"2020-05-15","enterprise_data_catalog_10_2_2","www.informatica.com","Italy","1","0","0","0","0"
"2020-05-15","iics-winter","azuremarketplace.microsoft.com","Australia","1","0","0","0","0"
"2020-05-15","iics-winter","azuremarketplace.microsoft.com","Spain","1","0","0","0","0"
"2020-05-15","iics-winter","Referral domain not present","Italy","2","0","0","0","0"
"2020-05-15","iics-winter","Referral domain not present","United Kingdom","1","0","0","0","0"
"2020-05-15","iics-winter","Referral domain not present","United States","2","0","0","0","0"
"2020-05-15","informaica-des-1040","www.google.com","India","3","0","0","0","0"
"2020-05-15","informatica-data-quality","www.google.com","Spain","2","0","0","0","0"
"2020-05-15","informaticaedc1040","azuremarketplace.microsoft.com","Italy","1","0","0","0","0"
"2020-05-15","informaticaedc1040","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-05-15","informaticaedc1040","Referral domain not present","Canada","1","0","0","0","0"
"2020-05-15","informaticaedc1040","Referral domain not present","United States","2","0","0","0","0"
"2020-05-15","informaticaedc1040","www.google.com","Canada","1","0","0","0","0"
"2020-05-15","informaticaedc1040","www.google.com","United States","1","0","0","0","0"
"2020-05-15","informaticaedp1040","azure.microsoft.com","United States","1","1","0","0","0"
"2020-05-15","informatica-idq-1040","azuremarketplace.microsoft.com","India","1","0","0","0","0"
"2020-05-15","powercenter","azuremarketplace.microsoft.com","United States","1","1","0","0","0"
"2020-05-15","powercenter","Referral domain not present","United States","1","0","0","0","0"
"2020-05-15","powercenter","www.google.com","Italy","2","0","0","0","0"
"2020-05-15","powercenter","www.google.com","Romania","1","0","0","0","0"
"2020-05-15","powercenter","www.google.com","United States","1","0","0","0","0"
"2020-05-15","powercenter","www.google.it","Italy","1","0","0","0","0"
"2020-05-15","powercenter","www.informatica.com","Spain","1","0","0","0","0"
"2020-05-15","powercenter-1040","login.microsoftonline.com","United States","1","2","0","0","0"
"2020-05-15","powercenter-1040","Referral domain not present","United States","2","2","0","0","0"
"2020-05-16","enterprise_data_catalog_10_2_2","www.google.com","United States","1","1","0","0","0"
"2020-05-16","enterprisedatacatalog_10_2_2_hf1","network.informatica.com","Singapore","1","0","0","0","0"
"2020-05-16","informaica-des-1040","www.google.com","India","1","0","0","0","0"
"2020-05-16","informaticaedc1040","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-05-16","powercenter","www.informatica.com","United States","1","0","0","0","0"
"2020-05-17","big-data-management-10-2-2-byol","www.informatica.com","Chile","1","0","0","0","0"
"2020-05-17","informaticaedc1040","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-05-17","informaticaedc1040","login.microsoftonline.com","United States","1","0","0","0","0"
"2020-05-17","informaticaedc1040","Referral domain not present","United Arab Emirates","1","0","0","0","0"
"2020-05-17","informaticaedc1040","Referral domain not present","United States","2","0","0","0","0"
"2020-05-17","informatica-idq-1040","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-05-18","big-data-management-10-2-2-byol","azuremarketplace.microsoft.com","Brazil","1","0","0","0","0"
"2020-05-18","big-data-management-10-2-2-byol","www.informatica.com","Brazil","1","0","0","0","0"
"2020-05-18","big-data-management-10-2-2-byol","www.informatica.com","Italy","1","0","0","0","0"
"2020-05-18","big-data-management-10-2-2-byol","www.informatica.com","United States","1","0","0","0","0"
"2020-05-18","big-data-management-byol","www.google.com","Spain","1","0","0","0","0"
"2020-05-18","enterprise_data_catalog_10_2_2","azuremarketplace.microsoft.com","Singapore","1","0","0","0","0"
"2020-05-18","enterprise_data_catalog_10_2_2","Referral domain not present","Ireland","1","0","0","0","0"
"2020-05-18","enterprise_data_catalog_10_2_2","Referral domain not present","United States","1","0","0","0","0"
"2020-05-18","enterprise_data_catalog_10_2_2","www.google.com","Brazil","1","0","0","0","0"
"2020-05-18","enterprise_data_catalog_10_2_2","www.google.com","Spain","2","1","0","0","0"
"2020-05-18","enterprise_data_catalog_10_2_2","www.google.com","United Kingdom","1","0","0","0","0"
"2020-05-18","enterprise_data_catalog_10_2_2","www.informatica.com","Germany","1","0","0","0","0"
"2020-05-18","enterprise_data_catalog_10_2_2","www.informatica.com","Norway","1","0","0","0","0"
"2020-05-18","enterprise_data_catalog_10_2_2","www.informatica.com","Spain","1","0","0","0","0"
"2020-05-18","enterprise_data_catalog_10_2_2","www.informatica.com","United States","3","0","0","0","0"
"2020-05-18","enterprisedatacatalog_10_2_2_hf1","azuremarketplace.microsoft.com","Singapore","1","0","0","0","0"
"2020-05-18","enterprisedatacatalog_10_2_2_hf1","azuremarketplace.microsoft.com","United Kingdom","3","1","0","0","0"
"2020-05-18","enterprisedatacatalog_10_2_2_hf1","Referral domain not present","United States","7","0","0","0","0"
"2020-05-18","iics-winter","azuremarketplace.microsoft.com","India","1","0","0","0","0"
"2020-05-18","iics-winter","azuremarketplace.microsoft.com","Portugal","1","0","0","0","0"
"2020-05-18","iics-winter","azuremarketplace.microsoft.com","United States","2","0","0","0","0"
"2020-05-18","iics-winter","docs.microsoft.com","Italy","1","0","0","0","0"
"2020-05-18","iics-winter","Referral domain not present","United States","1","0","0","0","0"
"2020-05-18","informaica-dei-1040","azuremarketplace.microsoft.com","Brazil","1","0","0","0","0"
"2020-05-18","informaticaedc1040","azure.microsoft.com","United States","1","0","0","0","0"
"2020-05-18","informaticaedc1040","azuremarketplace.microsoft.com","Brazil","1","0","0","0","0"
"2020-05-18","informaticaedc1040","azuremarketplace.microsoft.com","Chile","2","0","0","0","0"
"2020-05-18","informaticaedc1040","azuremarketplace.microsoft.com","India","1","0","0","0","0"
"2020-05-18","informaticaedc1040","azuremarketplace.microsoft.com","Ireland","2","0","0","0","0"
"2020-05-18","informaticaedc1040","azuremarketplace.microsoft.com","United States","10","0","0","0","0"
"2020-05-18","informaticaedc1040","Referral domain not present","Ireland","1","0","0","0","0"
"2020-05-18","informaticaedc1040","Referral domain not present","United Kingdom","1","0","0","0","0"
"2020-05-18","informaticaedc1040","Referral domain not present","United States","5","0","0","0","0"
"2020-05-18","informaticaedp1040","azuremarketplace.microsoft.com","Singapore","1","0","0","0","0"
"2020-05-18","informatica-idq-1040","azure.microsoft.com","Chile","1","0","0","0","0"
"2020-05-18","informatica-idq-1040","azuremarketplace.microsoft.com","Chile","2","0","0","0","0"
"2020-05-18","informatica-idq-1040","azuremarketplace.microsoft.com","Singapore","1","0","0","0","0"
"2020-05-18","informatica-idq-1040","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-05-18","powercenter","azure.microsoft.com","United Kingdom","2","0","0","0","0"
"2020-05-18","powercenter","azuremarketplace.microsoft.com","Austria","2","0","0","0","0"
"2020-05-18","powercenter","azuremarketplace.microsoft.com","Germany","1","0","0","0","0"
"2020-05-18","powercenter","azuremarketplace.microsoft.com","United Kingdom","2","0","0","0","0"
"2020-05-18","powercenter","azuremarketplace.microsoft.com","United States","2","1","0","0","0"
"2020-05-18","powercenter","Referral domain not present","India","1","0","0","0","0"
"2020-05-18","powercenter","Referral domain not present","United States","1","0","0","0","0"
"2020-05-18","powercenter","www.bing.com","Germany","2","0","0","0","0"
"2020-05-18","powercenter","www.google.co.in","India","1","0","0","0","0"
"2020-05-18","powercenter","www.google.com","India","2","0","0","0","0"
"2020-05-18","powercenter","www.google.com","Ireland","1","0","0","0","0"
"2020-05-18","powercenter","www.google.com","Portugal","1","0","0","0","0"
"2020-05-18","powercenter","www.google.com","Romania","1","0","0","0","0"
"2020-05-18","powercenter","www.google.com","United Kingdom","1","0","0","0","0"
"2020-05-18","powercenter","www.google.com","United States","2","1","0","0","0"
"2020-05-18","powercenter","www.informatica.com","United States","1","0","0","0","0"
"2020-05-18","powercenter-1040","azure.microsoft.com","Chile","1","0","0","0","0"
"2020-05-18","powercenter-1040","azure.microsoft.com","United Kingdom","2","0","0","0","0"
"2020-05-18","powercenter-1040","azuremarketplace.microsoft.com","Chile","1","0","0","0","0"
"2020-05-18","powercenter-1040","azuremarketplace.microsoft.com","United Kingdom","3","0","0","0","0"
"2020-05-18","powercenter-1040","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-05-18","powercenter-1040","msft.rfpio.com","United States","1","0","0","0","0"
"2020-05-18","powercenter-1040","www.bing.com","United States","1","0","0","0","0"
"2020-05-19","big-data-management-10-2-2-byol","www.informatica.com","India","1","0","0","0","0"
"2020-05-19","big-data-management-10-2-2-byol","www.informatica.com","Malaysia","1","0","0","0","0"
"2020-05-19","enterprise_data_catalog_10_2_2","azuremarketplace.microsoft.com","Netherlands","1","0","0","0","0"
"2020-05-19","enterprise_data_catalog_10_2_2","Referral domain not present","Netherlands","3","0","0","0","0"
"2020-05-19","enterprise_data_catalog_10_2_2","www.informatica.com","United States","2","0","0","0","0"
"2020-05-19","enterprisedatacatalog_10_2_2_hf1","network.informatica.com","Canada","1","0","0","0","0"
"2020-05-19","enterprisedatacatalog_10_2_2_hf1","Referral domain not present","Netherlands","1","0","0","0","0"
"2020-05-19","iics-winter","azuremarketplace.microsoft.com","India","1","0","0","0","0"
"2020-05-19","iics-winter","azuremarketplace.microsoft.com","United Arab Emirates","2","0","0","0","0"
"2020-05-19","iics-winter","azuremarketplace.microsoft.com","United States","5","0","0","0","0"
"2020-05-19","iics-winter","docs.microsoft.com","United States","2","0","0","0","0"
"2020-05-19","iics-winter","Referral domain not present","Hong Kong SAR","2","0","0","0","0"
"2020-05-19","iics-winter","Referral domain not present","India","1","0","0","0","0"
"2020-05-19","iics-winter","www.google.com","United States","1","0","0","0","0"
"2020-05-19","informaica-dei-1040","duckduckgo.com","United Kingdom","1","0","0","0","0"
"2020-05-19","informaica-des-1040","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-05-19","informatica-data-quality","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-05-19","informatica-data-quality","www.google.com","Australia","1","0","0","0","0"
"2020-05-19","informatica-data-quality","www.informatica.com","Australia","1","0","0","0","0"
"2020-05-19","informatica-data-quality","www.informatica.com","United Kingdom","2","0","0","0","0"
"2020-05-19","informatica-data-quality","www.microsoft.com","Ireland","1","0","0","0","0"
"2020-05-19","informaticaedc1040","azuremarketplace.microsoft.com","Australia","3","0","0","0","0"
"2020-05-19","informaticaedc1040","azuremarketplace.microsoft.com","Ireland","1","1","0","0","0"
"2020-05-19","informaticaedc1040","azuremarketplace.microsoft.com","Netherlands","3","0","0","0","0"
"2020-05-19","informaticaedc1040","azuremarketplace.microsoft.com","United States","2","0","0","0","0"
"2020-05-19","informaticaedc1040","Referral domain not present","United States","6","0","0","0","0"
"2020-05-19","informaticaedp1040","azuremarketplace.microsoft.com","Malaysia","2","0","0","0","0"
"2020-05-19","informatica-idq-1040","azuremarketplace.microsoft.com","Brazil","2","0","0","0","0"
"2020-05-19","informatica-idq-1040","azuremarketplace.microsoft.com","Malaysia","3","0","0","0","0"
"2020-05-19","informatica-idq-1040","azuremarketplace.microsoft.com","Romania","1","0","0","0","0"
"2020-05-19","informatica-idq-1040","azuremarketplace.microsoft.com","Singapore","1","0","0","0","0"
"2020-05-19","powercenter","azuremarketplace.microsoft.com","Germany","1","1","0","0","0"
"2020-05-19","powercenter","azuremarketplace.microsoft.com","Malaysia","1","0","0","0","0"
"2020-05-19","powercenter","azuremarketplace.microsoft.com","Netherlands","2","0","0","0","0"
"2020-05-19","powercenter","docs.microsoft.com","India","1","0","0","0","0"
"2020-05-19","powercenter","Referral domain not present","Netherlands","1","0","0","0","0"
"2020-05-19","powercenter","www.bing.com","Germany","1","0","0","0","0"
"2020-05-19","powercenter","www.google.com","India","1","0","0","0","0"
"2020-05-19","powercenter","www.google.com","Ireland","1","0","0","0","0"
"2020-05-19","powercenter","www.google.com","Portugal","1","0","0","0","0"
"2020-05-19","powercenter","www.google.com","Romania","1","0","0","0","0"
"2020-05-19","powercenter","www.google.com","Sweden","1","0","0","0","0"
"2020-05-19","powercenter","www.google.com","United Kingdom","1","0","0","0","0"
"2020-05-19","powercenter","zaoree.com","Dominican Republic","2","0","0","0","0"
"2020-05-19","powercenter-1040","azuremarketplace.microsoft.com","India","2","1","0","0","0"
"2020-05-20","big-data-management-10-2-2-byol","www.google.com","United States","1","0","0","0","0"
"2020-05-20","big-data-management-10-2-2-byol","www.informatica.com","Mexico","1","0","0","0","0"
"2020-05-20","big-data-management-10-2-2-byol","www.informatica.com","United Arab Emirates","1","0","0","0","0"
"2020-05-20","enterprise_data_catalog_10_2_2","azuremarketplace.microsoft.com","United States","1","1","0","0","0"
"2020-05-20","enterprise_data_catalog_10_2_2","www.google.com","United States","1","0","0","0","0"
"2020-05-20","enterprise_data_catalog_10_2_2","www.informatica.com","Canada","1","0","0","0","0"
"2020-05-20","enterprise_data_catalog_10_2_2","www.informatica.com","Denmark","1","0","0","0","0"
"2020-05-20","enterprise_data_catalog_10_2_2","www.informatica.com","Finland","1","0","0","0","0"
"2020-05-20","enterprise_data_catalog_10_2_2","www.informatica.com","India","1","0","0","0","0"
"2020-05-20","enterprise_data_catalog_10_2_2","www.informatica.com","Japan","1","0","0","0","0"
"2020-05-20","enterprise_data_catalog_10_2_2","www.informatica.com","Portugal","1","0","0","0","0"
"2020-05-20","enterprise_data_catalog_10_2_2","www.informatica.com","United Kingdom","1","0","0","0","0"
"2020-05-20","enterprise_data_catalog_10_2_2","www.informatica.com","United States","1","0","0","0","0"
"2020-05-20","enterprisedatacatalog_10_2_2_hf1","Referral domain not present","United States","2","0","0","0","0"
"2020-05-20","iics-winter","azure.microsoft.com","United States","1","0","0","0","0"
"2020-05-20","iics-winter","azuremarketplace.microsoft.com","France","3","0","0","0","0"
"2020-05-20","iics-winter","azuremarketplace.microsoft.com","Portugal","2","0","0","0","0"
"2020-05-20","iics-winter","azuremarketplace.microsoft.com","United States","3","1","0","0","0"
"2020-05-20","iics-winter","Referral domain not present","France","1","0","0","0","0"
"2020-05-20","iics-winter","Referral domain not present","Hong Kong SAR","2","0","0","0","0"
"2020-05-20","iics-winter","Referral domain not present","India","1","0","0","0","0"
"2020-05-20","iics-winter","Referral domain not present","United States","1","0","0","0","0"
"2020-05-20","iics-winter","www.google.com","France","1","0","0","0","0"
"2020-05-20","informaica-dei-1040","azuremarketplace.microsoft.com","Canada","1","0","0","0","0"
"2020-05-20","informaica-deq-1040","azuremarketplace.microsoft.com","Canada","1","0","0","0","0"
"2020-05-20","informaica-deq-1040","azuremarketplace.microsoft.com","India","2","0","0","0","0"
"2020-05-20","informatica-data-quality","azuremarketplace.microsoft.com","Canada","1","0","0","0","0"
"2020-05-20","informatica-data-quality","www.google.com","Australia","1","1","0","0","0"
"2020-05-20","informatica-data-quality","www.google.com","Canada","1","0","0","0","0"
"2020-05-20","informatica-data-quality","www.informatica.com","United Arab Emirates","1","0","0","0","0"
"2020-05-20","informaticaedc1040","azuremarketplace.microsoft.com","Portugal","1","0","0","0","0"
"2020-05-20","informaticaedc1040","azuremarketplace.microsoft.com","United States","3","0","0","0","0"
"2020-05-20","informaticaedc1040","Referral domain not present","Canada","1","0","0","0","0"
"2020-05-20","informaticaedc1040","Referral domain not present","Portugal","2","3","0","0","0"
"2020-05-20","informaticaedc1040","Referral domain not present","United Arab Emirates","1","0","0","0","0"
"2020-05-20","informaticaedc1040","Referral domain not present","United States","6","0","0","0","0"
"2020-05-20","informaticaedc1040","www.google.com","Thailand","1","0","0","0","0"
"2020-05-20","informaticaedc1040","www.google.com","United States","1","1","0","0","0"
"2020-05-20","informaticaedp1040","azuremarketplace.microsoft.com","Portugal","2","0","0","0","0"
"2020-05-20","informatica-idq-1040","azuremarketplace.microsoft.com","Canada","2","1","0","0","0"
"2020-05-20","informatica-idq-1040","azuremarketplace.microsoft.com","Finland","6","0","0","0","0"
"2020-05-20","informatica-idq-1040","Referral domain not present","Canada","2","0","0","0","0"
"2020-05-20","powercenter","azuremarketplace.microsoft.com","Canada","1","0","0","0","0"
"2020-05-20","powercenter","azuremarketplace.microsoft.com","Finland","1","0","0","0","0"
"2020-05-20","powercenter","azuremarketplace.microsoft.com","United States","2","0","0","0","0"
"2020-05-20","powercenter","www.google.com","India","2","0","0","0","0"
"2020-05-20","powercenter","www.google.com","United States","2","0","0","0","0"
"2020-05-20","powercenter","www.google.fi","Finland","1","0","0","0","0"
"2020-05-20","powercenter","www.informatica.com","India","1","0","0","0","0"
"2020-05-20","powercenter","www.informatica.com","United States","2","0","0","0","0"
"2020-05-20","powercenter","zaoree.com","Dominican Republic","1","0","0","0","0"
"2020-05-20","powercenter-1040","azuremarketplace.microsoft.com","Canada","2","0","0","0","0"
"2020-05-20","powercenter-1040","www.bing.com","United States","1","0","0","0","0"
"2020-05-21","big-data-management-10-2-2-byol","azuremarketplace.microsoft.com","Canada","2","0","0","0","0"
"2020-05-21","big-data-management-10-2-2-byol","www.informatica.com","Canada","1","0","0","0","0"
"2020-05-21","big-data-management-10-2-2-byol","www.informatica.com","Japan","1","0","0","0","0"
"2020-05-21","big-data-management-10-2-2-byol","www.informatica.com","United States","1","0","0","0","0"
"2020-05-21","enterprise_data_catalog_10_2_2","www.google.com","Austria","1","0","0","0","0"
"2020-05-21","enterprise_data_catalog_10_2_2","www.google.com","Japan","1","0","0","0","0"
"2020-05-21","enterprise_data_catalog_10_2_2","www.google.com","United States","4","0","0","0","0"
"2020-05-21","enterprise_data_catalog_10_2_2","www.informatica.com","India","1","0","0","0","0"
"2020-05-21","enterprise_data_catalog_10_2_2","www.informatica.com","United States","1","0","0","0","0"
"2020-05-21","enterprisedatacatalog_10_2_2_hf1","azuremarketplace.microsoft.com","India","2","1","0","0","0"
"2020-05-21","enterprisedatacatalog_10_2_2_hf1","azuremarketplace.microsoft.com","United Kingdom","1","0","0","0","0"
"2020-05-21","enterprisedatacatalog_10_2_2_hf1","network.informatica.com","India","1","0","0","0","0"
"2020-05-21","informaica-dei-1040","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-05-21","informaica-dei-1040","www.google.com","United States","1","1","0","0","0"
"2020-05-21","informaica-deq-1040","duckduckgo.com","United States","1","0","0","0","0"
"2020-05-21","informatica-data-quality","Referral domain not present","United States","2","0","0","0","0"
"2020-05-21","informatica-data-quality","www.bing.com","United States","1","0","0","0","0"
"2020-05-21","informatica-data-quality","www.informatica.com","United States","1","0","0","0","0"
"2020-05-21","informaticaedc1040","azuremarketplace.microsoft.com","United States","4","1","0","0","0"
"2020-05-21","informaticaedc1040","Referral domain not present","United Kingdom","1","0","0","0","0"
"2020-05-21","informaticaedc1040","Referral domain not present","United States","4","1","0","0","0"
"2020-05-21","informaticaedc1040","www.google.com","United States","1","0","0","0","0"
"2020-05-21","informatica-idq-1040","azuremarketplace.microsoft.com","United Kingdom","3","1","0","0","0"
"2020-05-21","informatica-idq-1040","azuremarketplace.microsoft.com","United States","3","2","0","0","0"
"2020-05-21","powercenter","Referral domain not present","India","1","0","0","0","0"
"2020-05-21","powercenter","Referral domain not present","United States","3","0","0","0","0"
"2020-05-21","powercenter","www.google.com","India","1","0","0","0","0"
"2020-05-21","powercenter","www.google.com","Mexico","1","0","0","0","0"
"2020-05-21","powercenter","www.google.com","United States","2","0","0","0","0"
"2020-05-21","powercenter","www.informatica.com","United States","1","0","0","0","0"
"2020-05-22","big-data-management-10-2-2-byol","www.informatica.com","United States","4","0","0","0","0"
"2020-05-22","big-data-management-byol","azuremarketplace.microsoft.com","Turkey","2","0","0","0","0"
"2020-05-22","enterprise_data_catalog_10_2_2","www.bing.com","United Kingdom","1","0","0","0","0"
"2020-05-22","enterprise_data_catalog_10_2_2","www.google.com","United States","1","0","0","0","0"
"2020-05-22","enterprise_data_catalog_10_2_2","www.informatica.com","United States","1","1","0","0","0"
"2020-05-22","enterprisedatacatalog_10_2_2_hf1","network.informatica.com","France","1","0","0","0","0"
"2020-05-22","enterprisedatacatalog_10_2_2_hf1","Referral domain not present","France","1","0","0","0","0"
"2020-05-22","iics-winter","azuremarketplace.microsoft.com","Russia","2","0","0","0","0"
"2020-05-22","iics-winter","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-05-22","iics-winter","docs.microsoft.com","United States","1","0","0","0","0"
"2020-05-22","iics-winter","Referral domain not present","United States","1","0","0","0","0"
"2020-05-22","informaica-dei-1040","azuremarketplace.microsoft.com","United States","2","0","0","0","0"
"2020-05-22","informatica-data-quality","Referral domain not present","United States","1","0","0","0","0"
"2020-05-22","informatica-data-quality","www.google.com","United Kingdom","1","0","0","0","0"
"2020-05-22","informaticaedc1040","www.bing.com","United Kingdom","1","0","0","0","0"
"2020-05-22","informaticaedc1040","www.informatica.com","United States","1","0","0","0","0"
"2020-05-22","informaticaedp1040","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-05-22","informaticaedp1040","www.bing.com","United States","1","0","0","0","0"
"2020-05-22","informatica-idq-1040","azuremarketplace.microsoft.com","Germany","1","0","0","0","0"
"2020-05-22","informatica-idq-1040","azuremarketplace.microsoft.com","Italy","1","0","0","0","0"
"2020-05-22","informatica-idq-1040","Referral domain not present","Italy","1","0","0","0","0"
"2020-05-22","powercenter","azuremarketplace.microsoft.com","Indonesia","1","0","0","0","0"
"2020-05-22","powercenter","Referral domain not present","United States","6","0","0","0","0"
"2020-05-22","powercenter","www.informatica.com","Canada","1","0","0","0","0"
"2020-05-22","powercenter","www.informatica.com","India","1","0","0","0","0"
"2020-05-22","powercenter","www.informatica.com","United States","1","0","0","0","0"
"2020-05-23","big-data-management-10-2-2-byol","www.informatica.com","India","1","0","0","0","0"
"2020-05-23","enterprise_data_catalog_10_2_2","www.google.com","Netherlands","1","0","0","0","0"
"2020-05-23","enterprisedatacatalog_10_2_2_hf1","azuremarketplace.microsoft.com","India","1","0","0","0","0"
"2020-05-23","informatica-data-quality","www.bing.com","United Kingdom","1","0","0","0","0"
"2020-05-23","powercenter","www.informatica.com","Japan","1","0","0","0","0"
"2020-05-23","powercenter","zaoree.com","Dominican Republic","1","0","0","0","0"
"2020-05-24","powercenter","www.google.com","United States","1","0","0","0","0"
"2020-05-25","big-data-management-10-2-2-byol","azuremarketplace.microsoft.com","India","1","0","0","0","0"
"2020-05-25","big-data-management-10-2-2-byol","www.informatica.com","India","1","0","0","0","0"
"2020-05-25","enterprise_data_catalog_10_2_2","azuremarketplace.microsoft.com","Austria","2","0","0","0","0"
"2020-05-25","enterprise_data_catalog_10_2_2","www.google.com","Austria","1","0","0","0","0"
